date_production,site,ligne_production,type_piece,ordre_fabrication,quantite_produite,quantite_conforme,quantite_non_conforme,temps_cycle_min,delai_prevu_jours,delai_reel_jours,statut_livraison,type_anomalie,gravite_anomalie,cout_non_qualite,operateur_equipe,shift,taux_disponibilite_machine,temperature_machine,vibration_machine,taux_conformite,taux_non_conformite,retard_livraison,mois_production,annee_mois,productivite_par_heure,ecart_delai_jours,presence_anomalie,anomalie_critique,anomalie_stats_temps_cycle_min,anomalie_stats_cout_non_qualite,anomalie_stats_temperature_machine,anomalie_stats_vibration_machine
2024-12-28,Casablanca,Ligne Composite,Cadre structure,OF-2024-005282,61,59,2,78.98,5,4,À l'heure,Panne machine,Majeure,983.54,Équipe Charlie,Après-midi,0.7907,79.07,2.96,0.9672131147540983,0.03278688524590164,False,2024-12,2024-12-01,44.821473790833124,-1,True,False,False,False,False,False
2024-12-28,Casablanca,Ligne A330,Plancher cabine,OF-2025-009601,65,64,1,44.33,10,9,À l'heure,Écart documentaire,Mineure,432.7,Équipe Delta,Matin,0.8457,69.44,2.53,0.9846153846153847,0.015384615384615385,False,2024-12,2024-12-01,86.62305436498984,-1,True,False,False,False,False,False
2024-12-28,Casablanca,Ligne Composite,Plancher cabine,OF-2025-006849,69,65,4,50.09,8,8,À l'heure,Défaut assemblage,Mineure,1418.11,Équipe Bravo,Après-midi,0.935,68.66,2.79,0.9420289855072463,0.057971014492753624,False,2024-12,2024-12-01,77.85985226592133,0,True,False,False,False,False,False
2024-12-28,Rochefort,Ligne A330,Porte avion,OF-2025-009501,67,59,8,50.81,6,6,À l'heure,Retouche peinture,Mineure,4104.11,Équipe Bravo,Après-midi,0.9524,66.85,2.94,0.8805970149253731,0.11940298507462686,False,2024-12,2024-12-01,69.67132454241292,0,True,False,False,True,False,False
2024-12-28,Montoir-de-Bretagne,Ligne A320,Cadre structure,OF-2024-005732,45,44,1,40.6,4,4,À l'heure,Défaut dimensionnel,Mineure,496.68,Équipe Bravo,Matin,0.8565,74.51,1.29,0.9777777777777777,0.022222222222222223,False,2024-12,2024-12-01,65.02463054187193,0,True,False,False,False,False,False
2024-12-28,Montoir-de-Bretagne,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2025-011071,62,61,1,33.92,8,8,À l'heure,Retouche peinture,Mineure,505.08,Équipe Bravo,Matin,0.995,72.1,2.86,0.9838709677419355,0.016129032258064516,False,2024-12,2024-12-01,107.90094339622641,0,True,False,False,False,False,False
2024-12-28,Montoir-de-Bretagne,Ligne A320,Sous-ensemble composite,OF-2024-005734,66,58,8,61.31,2,6,En retard,Écart documentaire,Mineure,2508.89,Équipe Alpha,Matin,0.952,61.44,2.16,0.8787878787878788,0.12121212121212122,True,2024-12,2024-12-01,56.76072418854999,4,True,False,False,False,False,False
2024-12-28,Casablanca,Ligne A350,Sous-ensemble composite,OF-2024-000038,64,58,6,70.13,3,2,À l'heure,Écart documentaire,Mineure,3039.24,Équipe Charlie,Après-midi,0.8955,71.31,2.57,0.90625,0.09375,False,2024-12,2024-12-01,49.622130329388284,-1,True,False,False,False,False,False
2024-12-28,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-000389,63,59,4,58.22,3,2,À l'heure,Défaut assemblage,Critique,2097.37,Équipe Alpha,Après-midi,0.9361,65.4,1.67,0.9365079365079365,0.06349206349206349,False,2024-12,2024-12-01,60.80384747509447,-1,True,True,False,False,False,False
2024-12-29,Casablanca,Ligne A350,Plancher cabine,OF-2024-005678,53,50,3,31.18,9,9,À l'heure,Défaut dimensionnel,Majeure,1787.89,Équipe Alpha,Après-midi,0.8394,60.4,3.22,0.9433962264150944,0.05660377358490566,False,2024-12,2024-12-01,96.21552277100707,0,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2024-011390,65,63,2,47.27,9,11,En retard,Défaut assemblage,Majeure,1098.58,Équipe Delta,Après-midi,0.9068,63.04,2.51,0.9692307692307692,0.03076923076923077,True,2024-12,2024-12-01,79.96615189337845,2,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A350,Sous-ensemble composite,OF-2024-006068,60,57,3,70.04,10,16,En retard,Défaut assemblage,Mineure,1100.62,Équipe Delta,Matin,0.9505,74.21,3.83,0.95,0.05,True,2024-12,2024-12-01,48.82924043403769,6,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2024-009174,49,45,4,58.72,2,2,À l'heure,Défaut assemblage,Majeure,1876.97,Équipe Bravo,Matin,0.9184,65.82,3.21,0.9183673469387755,0.08163265306122448,False,2024-12,2024-12-01,45.98092643051771,0,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A350,Panneau fuselage,OF-2025-009989,66,65,1,55.8,11,11,À l'heure,Non-conformité matière,Mineure,486.63,Équipe Bravo,Matin,0.8665,75.94,2.68,0.9848484848484849,0.015151515151515152,False,2024-12,2024-12-01,69.89247311827957,0,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A330,Porte avion,OF-2024-005416,48,45,3,66.53,8,10,En retard,Écart documentaire,Mineure,799.12,Équipe Charlie,Nuit,0.8574,67.21,2.89,0.9375,0.0625,True,2024-12,2024-12-01,40.5831955508793,2,True,False,False,False,False,False
2024-12-29,Montoir-de-Bretagne,Ligne A330,Panneau fuselage,OF-2024-000810,62,57,5,53.49,5,11,En retard,Défaut dimensionnel,Critique,2700.41,Équipe Alpha,Matin,0.995,67.6,1.73,0.9193548387096774,0.08064516129032258,True,2024-12,2024-12-01,63.937184520471114,6,True,True,False,False,False,False
2024-12-29,Montoir-de-Bretagne,Ligne A330,Cadre structure,OF-2024-003130,57,53,4,41.89,10,10,À l'heure,Non-conformité matière,Majeure,1703.83,Équipe Delta,Nuit,0.9362,71.4,1.92,0.9298245614035088,0.07017543859649122,False,2024-12,2024-12-01,75.91310575316304,0,True,False,False,False,False,False
2024-12-29,Rochefort,Ligne A350,Porte avion,OF-2025-001585,44,39,5,66.95,2,7,En retard,Défaut dimensionnel,Mineure,1228.41,Équipe Delta,Après-midi,0.938,72.31,2.7,0.8863636363636364,0.11363636363636363,True,2024-12,2024-12-01,34.95145631067961,5,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A320,Cadre structure,OF-2025-004361,53,53,0,39.25,10,10,À l'heure,Aucune,Aucune,0.0,Équipe Charlie,Matin,0.9878,75.79,1.77,1.0,0.0,False,2024-12,2024-12-01,81.01910828025477,0,False,False,False,False,False,False
2024-12-29,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-008083,54,52,2,44.83,7,7,À l'heure,Retouche peinture,Mineure,730.64,Équipe Bravo,Nuit,0.8667,69.73,2.7,0.9629629629629629,0.037037037037037035,False,2024-12,2024-12-01,69.59625250948027,0,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A330,Sous-ensemble composite,OF-2025-008717,66,60,6,68.29,2,2,À l'heure,Défaut assemblage,Mineure,3002.63,Équipe Alpha,Matin,0.9313,79.13,2.87,0.9090909090909091,0.09090909090909091,False,2024-12,2024-12-01,52.71635671401376,0,True,False,False,False,False,False
2024-12-29,Rochefort,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-007657,83,82,1,43.1,7,7,À l'heure,Non-conformité matière,Majeure,754.88,Équipe Delta,Après-midi,0.9229,66.31,2.33,0.9879518072289156,0.012048192771084338,False,2024-12,2024-12-01,114.15313225058004,0,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A330,Panneau fuselage,OF-2025-004397,55,50,5,50.19,10,15,En retard,Défaut assemblage,Mineure,1164.98,Équipe Charlie,Matin,0.9318,70.88,2.5,0.9090909090909091,0.09090909090909091,True,2024-12,2024-12-01,59.77286312014346,5,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-008196,45,43,2,36.36,3,5,En retard,Non-conformité matière,Majeure,980.24,Équipe Alpha,Après-midi,0.8307,71.75,2.26,0.9555555555555556,0.044444444444444446,True,2024-12,2024-12-01,70.95709570957096,2,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A350,Panneau fuselage,OF-2024-004942,69,66,3,59.41,7,7,À l'heure,Écart documentaire,Majeure,1414.69,Équipe Bravo,Après-midi,0.8852,64.61,2.09,0.9565217391304348,0.043478260869565216,False,2024-12,2024-12-01,66.6554452112439,0,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A350,Plancher cabine,OF-2024-003976,71,66,5,66.38,9,12,En retard,Défaut assemblage,Majeure,1800.61,Équipe Charlie,Nuit,0.9488,72.75,3.25,0.9295774647887324,0.07042253521126761,True,2024-12,2024-12-01,59.656523049111186,3,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne Assemblage Cabine,Cadre structure,OF-2025-000009,59,54,5,40.28,8,9,En retard,Défaut assemblage,Mineure,1489.76,Équipe Bravo,Après-midi,0.8895,60.9,2.0,0.9152542372881356,0.0847457627118644,True,2024-12,2024-12-01,80.4369414101291,1,True,False,False,False,False,False
2024-12-29,Casablanca,Ligne A350,Porte avion,OF-2024-010234,56,52,4,59.42,8,9,En retard,Défaut assemblage,Majeure,2025.78,Équipe Delta,Matin,0.95,66.71,2.52,0.9285714285714286,0.07142857142857142,True,2024-12,2024-12-01,52.50757320767418,1,True,False,False,False,False,False
2024-12-29,Montoir-de-Bretagne,Ligne A330,Sous-ensemble composite,OF-2025-001027,61,57,4,80.08,6,6,À l'heure,Défaut assemblage,Majeure,1187.48,Équipe Bravo,Nuit,0.887,60.73,2.32,0.9344262295081968,0.06557377049180328,False,2024-12,2024-12-01,42.70729270729271,0,True,False,False,False,False,False
2024-12-30,Casablanca,Ligne A330,Porte avion,OF-2025-005793,68,62,6,55.59,10,9,À l'heure,Défaut assemblage,Critique,2502.69,Équipe Charlie,Nuit,0.9606,52.0,2.57,0.9117647058823529,0.08823529411764706,False,2024-12,2024-12-01,66.91851052347543,-1,True,True,False,False,False,False
2024-12-30,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2025-000925,67,64,3,54.08,6,10,En retard,Contrôle qualité bloquant,Majeure,1452.39,Équipe Charlie,Après-midi,0.9435,68.9,1.67,0.9552238805970149,0.04477611940298507,True,2024-12,2024-12-01,71.00591715976331,4,True,False,False,False,False,False
2024-12-30,Montoir-de-Bretagne,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-005532,41,40,1,54.78,6,6,À l'heure,Panne machine,Majeure,714.1,Équipe Delta,Nuit,0.9082,64.03,3.62,0.975609756097561,0.024390243902439025,False,2024-12,2024-12-01,43.81161007667031,0,True,False,False,False,False,False
2024-12-30,Casablanca,Ligne A350,Porte avion,OF-2025-007393,68,64,4,78.67,2,8,En retard,Panne machine,Majeure,1506.48,Équipe Alpha,Matin,0.9086,70.66,2.75,0.9411764705882353,0.058823529411764705,True,2024-12,2024-12-01,48.81149103851532,6,True,False,False,False,False,False
2024-12-30,Casablanca,Ligne A320,Sous-ensemble composite,OF-2025-003385,71,68,3,57.28,5,5,À l'heure,Défaut assemblage,Mineure,668.07,Équipe Alpha,Nuit,0.9524,64.79,1.26,0.9577464788732394,0.04225352112676056,False,2024-12,2024-12-01,71.22905027932961,0,True,False,False,False,False,False
2024-12-30,Casablanca,Ligne A320,Cadre structure,OF-2024-007358,56,55,1,47.77,4,4,À l'heure,Retouche peinture,Mineure,431.18,Équipe Alpha,Matin,0.9069,71.46,1.87,0.9821428571428571,0.017857142857142856,False,2024-12,2024-12-01,69.08101318819342,0,True,False,False,False,False,False
2024-12-30,Montoir-de-Bretagne,Ligne Assemblage Cabine,Porte avion,OF-2025-011913,72,71,1,47.74,9,10,En retard,Écart documentaire,Majeure,741.1,Équipe Charlie,Matin,0.922,67.03,2.49,0.9861111111111112,0.013888888888888888,True,2024-12,2024-12-01,89.23334729786342,1,True,False,False,False,False,False
2024-12-30,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-002627,63,60,3,47.25,2,8,En retard,Retouche peinture,Mineure,1036.9,Équipe Delta,Matin,0.9616,75.12,2.63,0.9523809523809523,0.047619047619047616,True,2024-12,2024-12-01,76.19047619047619,6,True,False,False,False,False,False
2024-12-30,Casablanca,Ligne A330,Cadre structure,OF-2025-001105,69,65,4,45.02,7,7,À l'heure,Écart documentaire,Mineure,1776.22,Équipe Charlie,Matin,0.9195,67.8,3.36,0.9420289855072463,0.057971014492753624,False,2024-12,2024-12-01,86.62816525988448,0,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne A330,Plancher cabine,OF-2025-002863,62,60,2,36.12,7,7,À l'heure,Retouche peinture,Mineure,852.3,Équipe Alpha,Nuit,0.8855,72.12,2.54,0.967741935483871,0.03225806451612903,False,2024-12,2024-12-01,99.66777408637874,0,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne A320,Panneau fuselage,OF-2025-005167,69,66,3,47.93,11,16,En retard,Défaut dimensionnel,Mineure,761.89,Équipe Charlie,Après-midi,0.8652,63.79,2.99,0.9565217391304348,0.043478260869565216,True,2024-12,2024-12-01,82.6204882119758,5,True,False,False,False,False,False
2024-12-31,Rochefort,Ligne A320,Porte avion,OF-2025-000053,49,47,2,54.96,3,3,À l'heure,Contrôle qualité bloquant,Majeure,970.57,Équipe Alpha,Après-midi,0.97,76.42,1.92,0.9591836734693877,0.04081632653061224,False,2024-12,2024-12-01,51.31004366812227,0,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2025-006091,48,47,1,54.62,7,12,En retard,Contrôle qualité bloquant,Majeure,812.4,Équipe Bravo,Matin,0.9684,63.41,1.6,0.9791666666666666,0.020833333333333332,True,2024-12,2024-12-01,51.62943976565361,5,True,False,False,False,False,False
2024-12-31,Montoir-de-Bretagne,Ligne A320,Cadre structure,OF-2024-006662,85,81,4,44.8,5,10,En retard,Retouche peinture,Majeure,2368.96,Équipe Delta,Matin,0.9041,78.59,2.46,0.9529411764705882,0.047058823529411764,True,2024-12,2024-12-01,108.48214285714288,5,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne A350,Plancher cabine,OF-2024-005266,68,68,0,58.49,4,3,À l'heure,Aucune,Aucune,0.0,Équipe Alpha,Matin,0.8936,60.16,1.82,1.0,0.0,False,2024-12,2024-12-01,69.75551376303642,-1,False,False,False,False,False,False
2024-12-31,Rochefort,Ligne Composite,Panneau fuselage,OF-2025-000229,47,46,1,69.93,2,7,En retard,Panne machine,Critique,1300.18,Équipe Alpha,Matin,0.8791,61.58,3.28,0.9787234042553191,0.02127659574468085,True,2024-12,2024-12-01,39.468039468039464,5,True,True,False,False,False,False
2024-12-31,Casablanca,Ligne A350,Sous-ensemble composite,OF-2025-001311,55,44,11,68.56,2,2,À l'heure,Retouche peinture,Mineure,4506.38,Équipe Charlie,Après-midi,0.9464,60.2,3.37,0.8,0.2,False,2024-12,2024-12-01,38.50641773628938,0,True,False,False,True,False,False
2024-12-31,Montoir-de-Bretagne,Ligne A350,Cadre structure,OF-2024-006570,69,66,3,48.77,5,5,À l'heure,Défaut assemblage,Mineure,959.55,Équipe Alpha,Après-midi,0.9537,75.58,3.64,0.9565217391304348,0.043478260869565216,False,2024-12,2024-12-01,81.19745745335247,0,True,False,False,False,False,False
2024-12-31,Rochefort,Ligne Composite,Sous-ensemble composite,OF-2024-011482,70,65,5,68.9,5,8,En retard,Écart documentaire,Mineure,1269.27,Équipe Charlie,Matin,0.9107,65.49,3.43,0.9285714285714286,0.07142857142857142,True,2024-12,2024-12-01,56.60377358490565,3,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne A350,Panneau fuselage,OF-2025-009569,59,59,0,53.4,8,8,À l'heure,Aucune,Aucune,0.0,Équipe Charlie,Après-midi,0.9878,61.07,2.08,1.0,0.0,False,2024-12,2024-12-01,66.29213483146067,0,False,False,False,False,False,False
2024-12-31,Casablanca,Ligne A350,Plancher cabine,OF-2025-000791,73,72,1,50.98,5,5,À l'heure,Retouche peinture,Mineure,404.72,Équipe Delta,Matin,0.9671,69.44,1.56,0.9863013698630136,0.0136986301369863,False,2024-12,2024-12-01,84.73911337779522,0,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne Composite,Panneau fuselage,OF-2024-000808,44,41,3,65.53,6,8,En retard,Panne machine,Majeure,1743.13,Équipe Bravo,Nuit,0.8007,85.01,4.27,0.9318181818181818,0.06818181818181818,True,2024-12,2024-12-01,37.54005798870746,2,True,False,False,False,False,True
2024-12-31,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-005402,56,56,0,55.36,9,9,À l'heure,Retouche peinture,Majeure,430.0,Équipe Alpha,Nuit,0.9225,77.0,2.49,1.0,0.0,False,2024-12,2024-12-01,60.69364161849711,0,True,False,False,False,False,False
2024-12-31,Montoir-de-Bretagne,Ligne Assemblage Cabine,Cadre structure,OF-2024-007158,72,67,5,44.41,7,7,À l'heure,Retouche peinture,Mineure,2286.47,Équipe Delta,Après-midi,0.8636,56.78,2.64,0.9305555555555556,0.06944444444444445,False,2024-12,2024-12-01,90.52015311866697,0,True,False,False,False,False,False
2024-12-31,Montoir-de-Bretagne,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2024-009250,85,77,8,56.8,2,2,À l'heure,Défaut assemblage,Majeure,3139.48,Équipe Charlie,Après-midi,0.9162,70.78,2.59,0.9058823529411765,0.09411764705882353,False,2024-12,2024-12-01,81.33802816901408,0,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2024-008238,54,50,4,58.51,9,8,À l'heure,Panne machine,Critique,2179.75,Équipe Charlie,Après-midi,0.9096,72.59,4.08,0.9259259259259259,0.07407407407407407,False,2024-12,2024-12-01,51.2732866176722,-1,True,True,False,False,False,False
2024-12-31,Casablanca,Ligne Assemblage Cabine,Cadre structure,OF-2024-006554,54,53,1,45.66,11,14,En retard,Contrôle qualité bloquant,Majeure,854.78,Équipe Alpha,Matin,0.905,78.18,1.72,0.9814814814814815,0.018518518518518517,True,2024-12,2024-12-01,69.64520367936926,3,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2024-006556,63,60,3,57.63,3,3,À l'heure,Retouche peinture,Mineure,934.69,Équipe Bravo,Matin,0.8838,72.03,3.27,0.9523809523809523,0.047619047619047616,False,2024-12,2024-12-01,62.46746486205102,0,True,False,False,False,False,False
2024-12-31,Casablanca,Ligne A350,Cadre structure,OF-2024-004076,45,40,5,61.86,4,6,En retard,Panne machine,Critique,2471.11,Équipe Delta,Matin,0.7946,66.05,2.79,0.8888888888888888,0.1111111111111111,True,2024-12,2024-12-01,38.797284190106694,2,True,True,False,False,False,False
2024-12-31,Montoir-de-Bretagne,Ligne Assemblage Cabine,Porte avion,OF-2025-008171,51,44,7,58.22,3,6,En retard,Panne machine,Critique,3181.16,Équipe Delta,Matin,0.7844,66.23,3.07,0.8627450980392157,0.13725490196078433,True,2024-12,2024-12-01,45.345242184816215,3,True,True,False,False,False,False
2025-01-01,Casablanca,Ligne Composite,Cadre structure,OF-2025-002779,70,68,2,58.47,4,4,À l'heure,Panne machine,Critique,1535.14,Équipe Delta,Après-midi,0.8458,62.28,3.53,0.9714285714285714,0.02857142857142857,False,2025-01,2025-01-01,69.77937403796818,0,True,True,False,False,False,False
2025-01-01,Rochefort,Ligne A320,Porte avion,OF-2025-006279,70,67,3,62.85,9,10,En retard,Défaut dimensionnel,Mineure,1148.99,Équipe Bravo,Nuit,0.9079,64.14,2.92,0.9571428571428572,0.04285714285714286,True,2025-01,2025-01-01,63.961813842482094,1,True,False,False,False,False,False
2025-01-01,Casablanca,Ligne A320,Sous-ensemble composite,OF-2024-001616,70,68,2,51.55,2,2,À l'heure,Retouche peinture,Majeure,1177.75,Équipe Alpha,Nuit,0.9109,79.56,1.8,0.9714285714285714,0.02857142857142857,False,2025-01,2025-01-01,79.14645974781766,0,True,False,False,False,False,False
2025-01-01,Casablanca,Ligne A320,Sous-ensemble composite,OF-2024-006690,58,57,1,63.21,10,10,À l'heure,Écart documentaire,Mineure,533.16,Équipe Charlie,Après-midi,0.9307,62.54,1.27,0.9827586206896551,0.017241379310344827,False,2025-01,2025-01-01,54.10536307546274,0,True,False,False,False,False,False
2025-01-01,Rochefort,Ligne A320,Porte avion,OF-2025-001641,51,50,1,80.11,6,12,En retard,Retouche peinture,Majeure,821.85,Équipe Alpha,Matin,0.9608,60.16,2.35,0.9803921568627451,0.0196078431372549,True,2025-01,2025-01-01,37.44850830108601,6,True,False,False,False,False,False
2025-01-01,Montoir-de-Bretagne,Ligne A330,Sous-ensemble composite,OF-2024-006952,70,64,6,54.81,2,2,À l'heure,Défaut assemblage,Majeure,1983.29,Équipe Charlie,Matin,0.8743,71.61,1.79,0.9142857142857143,0.08571428571428572,False,2025-01,2025-01-01,70.06020799124246,0,True,False,False,False,False,False
2025-01-01,Casablanca,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2024-006632,75,68,7,62.2,7,7,À l'heure,Non-conformité matière,Mineure,2578.74,Équipe Alpha,Après-midi,0.8863,76.89,1.29,0.9066666666666666,0.09333333333333334,False,2025-01,2025-01-01,65.59485530546624,0,True,False,False,False,False,False
2025-01-01,Casablanca,Ligne A330,Porte avion,OF-2024-006700,64,63,1,56.23,9,9,À l'heure,Panne machine,Critique,1259.64,Équipe Alpha,Nuit,0.8311,68.8,3.12,0.984375,0.015625,False,2025-01,2025-01-01,67.2239018317624,0,True,True,False,False,False,False
2025-01-01,Montoir-de-Bretagne,Ligne Assemblage Cabine,Porte avion,OF-2024-002404,70,68,2,44.21,3,3,À l'heure,Défaut dimensionnel,Mineure,736.07,Équipe Charlie,Matin,0.9906,56.5,1.13,0.9714285714285714,0.02857142857142857,False,2025-01,2025-01-01,92.28681293824927,0,True,False,False,False,False,False
2025-01-01,Casablanca,Ligne A350,Sous-ensemble composite,OF-2025-003109,69,63,6,64.62,10,10,À l'heure,Non-conformité matière,Critique,3151.34,Équipe Bravo,Matin,0.9748,70.88,2.25,0.9130434782608695,0.08695652173913043,False,2025-01,2025-01-01,58.49582172701949,0,True,True,False,False,False,False
